{'baseline-error': 0.0015, 'self-trained-error': 0.002, 'p': 0.30000000000000004, 'mu': 4, 'iter': 0}
{'baseline-error': 0.01, 'self-trained-error': 0.004, 'p': 0.30000000000000004, 'mu': 4, 'iter': 17}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 18}
{'baseline-error': 0.0025, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 19}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 20}
{'baseline-error': 0.0015, 'self-trained-error': 0.001, 'p': 0.30000000000000004, 'mu': 4, 'iter': 21}
{'baseline-error': 0.0045, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 22}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 23}
{'baseline-error': 0.002, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 24}
{'baseline-error': 0.0025, 'self-trained-error': 0.001, 'p': 0.30000000000000004, 'mu': 4, 'iter': 25}
{'baseline-error': 0.004, 'self-trained-error': 0.0035, 'p': 0.30000000000000004, 'mu': 4, 'iter': 26}
{'baseline-error': 0.002, 'self-trained-error': 0.001, 'p': 0.30000000000000004, 'mu': 4, 'iter': 27}
{'baseline-error': 0.004, 'self-trained-error': 0.003, 'p': 0.30000000000000004, 'mu': 4, 'iter': 28}
{'baseline-error': 0.006, 'self-trained-error': 0.0035, 'p': 0.30000000000000004, 'mu': 4, 'iter': 29}
{'baseline-error': 0.002, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 30}
{'baseline-error': 0.005, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 31}
{'baseline-error': 0.0035, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 32}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 33}
{'baseline-error': 0.0035, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 34}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 35}
{'baseline-error': 0.005, 'self-trained-error': 0.002, 'p': 0.30000000000000004, 'mu': 4, 'iter': 36}
{'baseline-error': 0.003, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 37}
{'baseline-error': 0.003, 'self-trained-error': 0.003, 'p': 0.30000000000000004, 'mu': 4, 'iter': 38}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.30000000000000004, 'mu': 4, 'iter': 39}
{'baseline-error': 0.004, 'self-trained-error': 0.002, 'p': 0.30000000000000004, 'mu': 4, 'iter': 40}
{'baseline-error': 0.002, 'self-trained-error': 0.0025, 'p': 0.30000000000000004, 'mu': 4, 'iter': 41}
{'baseline-error': 0.002, 'self-trained-error': 0.002, 'p': 0.30000000000000004, 'mu': 4, 'iter': 42}
{'baseline-error': 0.0045, 'self-trained-error': 0.0045, 'p': 0.30000000000000004, 'mu': 4, 'iter': 43}
{'baseline-error': 0.0025, 'self-trained-error': 0.003, 'p': 0.30000000000000004, 'mu': 4, 'iter': 44}
{'baseline-error': 0.002, 'self-trained-error': 0.0035, 'p': 0.30000000000000004, 'mu': 4, 'iter': 45}
{'baseline-error': 0.002, 'self-trained-error': 0.002, 'p': 0.30000000000000004, 'mu': 4, 'iter': 46}
{'baseline-error': 0.003, 'self-trained-error': 0.004, 'p': 0.30000000000000004, 'mu': 4, 'iter': 47}
{'baseline-error': 0.002, 'self-trained-error': 0.0015, 'p': 0.30000000000000004, 'mu': 4, 'iter': 48}
{'baseline-error': 0.0035, 'self-trained-error': 0.0035, 'p': 0.30000000000000004, 'mu': 4, 'iter': 49}
