{'baseline-error': 0.095, 'self-trained-error': 0.084, 'p': 0.20000000000000004, 'mu': 2, 'iter': 200}
{'baseline-error': 0.122, 'self-trained-error': 0.1275, 'p': 0.20000000000000004, 'mu': 2, 'iter': 231}
{'baseline-error': 0.118, 'self-trained-error': 0.1215, 'p': 0.20000000000000004, 'mu': 2, 'iter': 232}
{'baseline-error': 0.1315, 'self-trained-error': 0.1325, 'p': 0.20000000000000004, 'mu': 2, 'iter': 233}
{'baseline-error': 0.104, 'self-trained-error': 0.093, 'p': 0.20000000000000004, 'mu': 2, 'iter': 234}
{'baseline-error': 0.1065, 'self-trained-error': 0.1075, 'p': 0.20000000000000004, 'mu': 2, 'iter': 235}
{'baseline-error': 0.1345, 'self-trained-error': 0.099, 'p': 0.20000000000000004, 'mu': 2, 'iter': 236}
{'baseline-error': 0.1115, 'self-trained-error': 0.1095, 'p': 0.20000000000000004, 'mu': 2, 'iter': 237}
{'baseline-error': 0.1485, 'self-trained-error': 0.147, 'p': 0.20000000000000004, 'mu': 2, 'iter': 238}
{'baseline-error': 0.1045, 'self-trained-error': 0.09, 'p': 0.20000000000000004, 'mu': 2, 'iter': 239}
{'baseline-error': 0.1285, 'self-trained-error': 0.13, 'p': 0.20000000000000004, 'mu': 2, 'iter': 240}
{'baseline-error': 0.117, 'self-trained-error': 0.119, 'p': 0.20000000000000004, 'mu': 2, 'iter': 241}
{'baseline-error': 0.095, 'self-trained-error': 0.089, 'p': 0.20000000000000004, 'mu': 2, 'iter': 242}
{'baseline-error': 0.117, 'self-trained-error': 0.0965, 'p': 0.20000000000000004, 'mu': 2, 'iter': 243}
{'baseline-error': 0.1015, 'self-trained-error': 0.1045, 'p': 0.20000000000000004, 'mu': 2, 'iter': 244}
{'baseline-error': 0.088, 'self-trained-error': 0.0845, 'p': 0.20000000000000004, 'mu': 2, 'iter': 245}
{'baseline-error': 0.112, 'self-trained-error': 0.102, 'p': 0.20000000000000004, 'mu': 2, 'iter': 246}
{'baseline-error': 0.1275, 'self-trained-error': 0.1165, 'p': 0.20000000000000004, 'mu': 2, 'iter': 247}
{'baseline-error': 0.1085, 'self-trained-error': 0.105, 'p': 0.20000000000000004, 'mu': 2, 'iter': 248}
{'baseline-error': 0.1435, 'self-trained-error': 0.1125, 'p': 0.20000000000000004, 'mu': 2, 'iter': 249}
