{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 200}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 201}
{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 202}
{'baseline-error': 0.0015, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 203}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 204}
{'baseline-error': 0.0, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 205}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 206}
{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 207}
{'baseline-error': 0.002, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 208}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 209}
{'baseline-error': 0.003, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 210}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 211}
{'baseline-error': 0.0015, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 212}
{'baseline-error': 0.002, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 213}
{'baseline-error': 0.0015, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 214}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 215}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 216}
{'baseline-error': 0.0015, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 217}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 218}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 219}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 220}
{'baseline-error': 0.0, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 221}
{'baseline-error': 0.0025, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 222}
{'baseline-error': 0.004, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 223}
{'baseline-error': 0.0015, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 224}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 225}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 226}
{'baseline-error': 0.0015, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 227}
{'baseline-error': 0.002, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 228}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 229}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 230}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 231}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 232}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 233}
{'baseline-error': 0.001, 'self-trained-error': 0.001, 'p': 0.15000000000000002, 'mu': 5, 'iter': 234}
{'baseline-error': 0.0015, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 235}
{'baseline-error': 0.0, 'self-trained-error': 0.001, 'p': 0.15000000000000002, 'mu': 5, 'iter': 236}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 237}
{'baseline-error': 0.0015, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 238}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 239}
{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 240}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 241}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 242}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 243}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 244}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 245}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 246}
{'baseline-error': 0.0015, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 247}
{'baseline-error': 0.001, 'self-trained-error': 0.0, 'p': 0.15000000000000002, 'mu': 5, 'iter': 248}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.15000000000000002, 'mu': 5, 'iter': 249}
