{'baseline-error': 0.1145, 'self-trained-error': 0.103, 'p': 0.25000000000000006, 'mu': 2, 'iter': 200}
{'baseline-error': 0.107, 'self-trained-error': 0.093, 'p': 0.25000000000000006, 'mu': 2, 'iter': 201}
{'baseline-error': 0.1165, 'self-trained-error': 0.106, 'p': 0.25000000000000006, 'mu': 2, 'iter': 202}
{'baseline-error': 0.0995, 'self-trained-error': 0.0975, 'p': 0.25000000000000006, 'mu': 2, 'iter': 203}
{'baseline-error': 0.109, 'self-trained-error': 0.0925, 'p': 0.25000000000000006, 'mu': 2, 'iter': 204}
{'baseline-error': 0.1165, 'self-trained-error': 0.116, 'p': 0.25000000000000006, 'mu': 2, 'iter': 205}
{'baseline-error': 0.084, 'self-trained-error': 0.0755, 'p': 0.25000000000000006, 'mu': 2, 'iter': 206}
{'baseline-error': 0.073, 'self-trained-error': 0.069, 'p': 0.25000000000000006, 'mu': 2, 'iter': 207}
{'baseline-error': 0.088, 'self-trained-error': 0.079, 'p': 0.25000000000000006, 'mu': 2, 'iter': 208}
{'baseline-error': 0.0855, 'self-trained-error': 0.0835, 'p': 0.25000000000000006, 'mu': 2, 'iter': 209}
{'baseline-error': 0.08, 'self-trained-error': 0.079, 'p': 0.25000000000000006, 'mu': 2, 'iter': 210}
{'baseline-error': 0.1035, 'self-trained-error': 0.104, 'p': 0.25000000000000006, 'mu': 2, 'iter': 211}
{'baseline-error': 0.1055, 'self-trained-error': 0.1065, 'p': 0.25000000000000006, 'mu': 2, 'iter': 212}
{'baseline-error': 0.08, 'self-trained-error': 0.0765, 'p': 0.25000000000000006, 'mu': 2, 'iter': 213}
{'baseline-error': 0.0825, 'self-trained-error': 0.0715, 'p': 0.25000000000000006, 'mu': 2, 'iter': 214}
{'baseline-error': 0.1305, 'self-trained-error': 0.1355, 'p': 0.25000000000000006, 'mu': 2, 'iter': 215}
{'baseline-error': 0.1595, 'self-trained-error': 0.136, 'p': 0.25000000000000006, 'mu': 2, 'iter': 216}
{'baseline-error': 0.0875, 'self-trained-error': 0.0795, 'p': 0.25000000000000006, 'mu': 2, 'iter': 217}
{'baseline-error': 0.089, 'self-trained-error': 0.0905, 'p': 0.25000000000000006, 'mu': 2, 'iter': 218}
{'baseline-error': 0.0825, 'self-trained-error': 0.0735, 'p': 0.25000000000000006, 'mu': 2, 'iter': 219}
{'baseline-error': 0.1005, 'self-trained-error': 0.0995, 'p': 0.25000000000000006, 'mu': 2, 'iter': 220}
{'baseline-error': 0.112, 'self-trained-error': 0.105, 'p': 0.25000000000000006, 'mu': 2, 'iter': 221}
{'baseline-error': 0.088, 'self-trained-error': 0.0845, 'p': 0.25000000000000006, 'mu': 2, 'iter': 222}
{'baseline-error': 0.088, 'self-trained-error': 0.0935, 'p': 0.25000000000000006, 'mu': 2, 'iter': 223}
{'baseline-error': 0.102, 'self-trained-error': 0.0945, 'p': 0.25000000000000006, 'mu': 2, 'iter': 224}
{'baseline-error': 0.099, 'self-trained-error': 0.0955, 'p': 0.25000000000000006, 'mu': 2, 'iter': 225}
{'baseline-error': 0.0895, 'self-trained-error': 0.0865, 'p': 0.25000000000000006, 'mu': 2, 'iter': 226}
{'baseline-error': 0.0955, 'self-trained-error': 0.0945, 'p': 0.25000000000000006, 'mu': 2, 'iter': 227}
{'baseline-error': 0.0855, 'self-trained-error': 0.077, 'p': 0.25000000000000006, 'mu': 2, 'iter': 228}
{'baseline-error': 0.0925, 'self-trained-error': 0.095, 'p': 0.25000000000000006, 'mu': 2, 'iter': 229}
{'baseline-error': 0.125, 'self-trained-error': 0.1075, 'p': 0.25000000000000006, 'mu': 2, 'iter': 230}
{'baseline-error': 0.107, 'self-trained-error': 0.104, 'p': 0.25000000000000006, 'mu': 2, 'iter': 231}
{'baseline-error': 0.086, 'self-trained-error': 0.086, 'p': 0.25000000000000006, 'mu': 2, 'iter': 232}
{'baseline-error': 0.118, 'self-trained-error': 0.115, 'p': 0.25000000000000006, 'mu': 2, 'iter': 233}
{'baseline-error': 0.0975, 'self-trained-error': 0.096, 'p': 0.25000000000000006, 'mu': 2, 'iter': 234}
{'baseline-error': 0.127, 'self-trained-error': 0.115, 'p': 0.25000000000000006, 'mu': 2, 'iter': 235}
{'baseline-error': 0.1185, 'self-trained-error': 0.112, 'p': 0.25000000000000006, 'mu': 2, 'iter': 236}
{'baseline-error': 0.0805, 'self-trained-error': 0.076, 'p': 0.25000000000000006, 'mu': 2, 'iter': 237}
{'baseline-error': 0.1315, 'self-trained-error': 0.1265, 'p': 0.25000000000000006, 'mu': 2, 'iter': 238}
{'baseline-error': 0.1065, 'self-trained-error': 0.0925, 'p': 0.25000000000000006, 'mu': 2, 'iter': 239}
{'baseline-error': 0.1035, 'self-trained-error': 0.0995, 'p': 0.25000000000000006, 'mu': 2, 'iter': 240}
{'baseline-error': 0.087, 'self-trained-error': 0.084, 'p': 0.25000000000000006, 'mu': 2, 'iter': 241}
{'baseline-error': 0.1135, 'self-trained-error': 0.103, 'p': 0.25000000000000006, 'mu': 2, 'iter': 242}
{'baseline-error': 0.1325, 'self-trained-error': 0.1025, 'p': 0.25000000000000006, 'mu': 2, 'iter': 243}
{'baseline-error': 0.1015, 'self-trained-error': 0.0955, 'p': 0.25000000000000006, 'mu': 2, 'iter': 244}
{'baseline-error': 0.108, 'self-trained-error': 0.101, 'p': 0.25000000000000006, 'mu': 2, 'iter': 245}
{'baseline-error': 0.114, 'self-trained-error': 0.0965, 'p': 0.25000000000000006, 'mu': 2, 'iter': 246}
{'baseline-error': 0.079, 'self-trained-error': 0.0785, 'p': 0.25000000000000006, 'mu': 2, 'iter': 247}
{'baseline-error': 0.092, 'self-trained-error': 0.086, 'p': 0.25000000000000006, 'mu': 2, 'iter': 248}
