{'baseline-error': 0.016, 'self-trained-error': 0.0145, 'p': 0.40000000000000013, 'mu': 3, 'iter': 400}
{'baseline-error': 0.016, 'self-trained-error': 0.016, 'p': 0.40000000000000013, 'mu': 3, 'iter': 401}
{'baseline-error': 0.0205, 'self-trained-error': 0.0205, 'p': 0.40000000000000013, 'mu': 3, 'iter': 402}
{'baseline-error': 0.02, 'self-trained-error': 0.0195, 'p': 0.40000000000000013, 'mu': 3, 'iter': 403}
{'baseline-error': 0.0185, 'self-trained-error': 0.019, 'p': 0.40000000000000013, 'mu': 3, 'iter': 404}
{'baseline-error': 0.015, 'self-trained-error': 0.011, 'p': 0.40000000000000013, 'mu': 3, 'iter': 405}
{'baseline-error': 0.017, 'self-trained-error': 0.017, 'p': 0.40000000000000013, 'mu': 3, 'iter': 406}
{'baseline-error': 0.02, 'self-trained-error': 0.0205, 'p': 0.40000000000000013, 'mu': 3, 'iter': 407}
{'baseline-error': 0.015, 'self-trained-error': 0.016, 'p': 0.40000000000000013, 'mu': 3, 'iter': 408}
{'baseline-error': 0.019, 'self-trained-error': 0.0185, 'p': 0.40000000000000013, 'mu': 3, 'iter': 409}
{'baseline-error': 0.0185, 'self-trained-error': 0.0165, 'p': 0.40000000000000013, 'mu': 3, 'iter': 410}
{'baseline-error': 0.0225, 'self-trained-error': 0.0195, 'p': 0.40000000000000013, 'mu': 3, 'iter': 411}
{'baseline-error': 0.014, 'self-trained-error': 0.012, 'p': 0.40000000000000013, 'mu': 3, 'iter': 412}
{'baseline-error': 0.0135, 'self-trained-error': 0.014, 'p': 0.40000000000000013, 'mu': 3, 'iter': 413}
{'baseline-error': 0.019, 'self-trained-error': 0.0155, 'p': 0.40000000000000013, 'mu': 3, 'iter': 414}
{'baseline-error': 0.0165, 'self-trained-error': 0.015, 'p': 0.40000000000000013, 'mu': 3, 'iter': 415}
{'baseline-error': 0.021, 'self-trained-error': 0.019, 'p': 0.40000000000000013, 'mu': 3, 'iter': 416}
{'baseline-error': 0.0205, 'self-trained-error': 0.0205, 'p': 0.40000000000000013, 'mu': 3, 'iter': 417}
{'baseline-error': 0.0225, 'self-trained-error': 0.0185, 'p': 0.40000000000000013, 'mu': 3, 'iter': 418}
