{'baseline-error': 0.0275, 'self-trained-error': 0.0195, 'p': 0.25000000000000006, 'mu': 3, 'iter': 250}
{'baseline-error': 0.02, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 281}
{'baseline-error': 0.026, 'self-trained-error': 0.0205, 'p': 0.25000000000000006, 'mu': 3, 'iter': 282}
{'baseline-error': 0.026, 'self-trained-error': 0.0235, 'p': 0.25000000000000006, 'mu': 3, 'iter': 283}
{'baseline-error': 0.0235, 'self-trained-error': 0.0205, 'p': 0.25000000000000006, 'mu': 3, 'iter': 284}
{'baseline-error': 0.03, 'self-trained-error': 0.0225, 'p': 0.25000000000000006, 'mu': 3, 'iter': 285}
{'baseline-error': 0.0235, 'self-trained-error': 0.0195, 'p': 0.25000000000000006, 'mu': 3, 'iter': 286}
{'baseline-error': 0.0255, 'self-trained-error': 0.0245, 'p': 0.25000000000000006, 'mu': 3, 'iter': 287}
{'baseline-error': 0.0225, 'self-trained-error': 0.019, 'p': 0.25000000000000006, 'mu': 3, 'iter': 288}
{'baseline-error': 0.022, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 289}
{'baseline-error': 0.031, 'self-trained-error': 0.0225, 'p': 0.25000000000000006, 'mu': 3, 'iter': 290}
{'baseline-error': 0.0345, 'self-trained-error': 0.024, 'p': 0.25000000000000006, 'mu': 3, 'iter': 291}
{'baseline-error': 0.028, 'self-trained-error': 0.027, 'p': 0.25000000000000006, 'mu': 3, 'iter': 292}
{'baseline-error': 0.025, 'self-trained-error': 0.017, 'p': 0.25000000000000006, 'mu': 3, 'iter': 293}
{'baseline-error': 0.023, 'self-trained-error': 0.018, 'p': 0.25000000000000006, 'mu': 3, 'iter': 294}
{'baseline-error': 0.0285, 'self-trained-error': 0.0275, 'p': 0.25000000000000006, 'mu': 3, 'iter': 295}
{'baseline-error': 0.0195, 'self-trained-error': 0.016, 'p': 0.25000000000000006, 'mu': 3, 'iter': 296}
{'baseline-error': 0.025, 'self-trained-error': 0.021, 'p': 0.25000000000000006, 'mu': 3, 'iter': 297}
{'baseline-error': 0.015, 'self-trained-error': 0.012, 'p': 0.25000000000000006, 'mu': 3, 'iter': 298}
{'baseline-error': 0.026, 'self-trained-error': 0.0235, 'p': 0.25000000000000006, 'mu': 3, 'iter': 299}
