{'baseline-error': 0.001, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 200}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.40000000000000013, 'mu': 4, 'iter': 201}
{'baseline-error': 0.006, 'self-trained-error': 0.006, 'p': 0.40000000000000013, 'mu': 4, 'iter': 202}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.40000000000000013, 'mu': 4, 'iter': 203}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.40000000000000013, 'mu': 4, 'iter': 204}
{'baseline-error': 0.0025, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 205}
{'baseline-error': 0.003, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 206}
{'baseline-error': 0.0075, 'self-trained-error': 0.003, 'p': 0.40000000000000013, 'mu': 4, 'iter': 207}
{'baseline-error': 0.0025, 'self-trained-error': 0.0035, 'p': 0.40000000000000013, 'mu': 4, 'iter': 208}
{'baseline-error': 0.0015, 'self-trained-error': 0.0005, 'p': 0.40000000000000013, 'mu': 4, 'iter': 209}
{'baseline-error': 0.002, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 210}
{'baseline-error': 0.002, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 211}
{'baseline-error': 0.002, 'self-trained-error': 0.003, 'p': 0.40000000000000013, 'mu': 4, 'iter': 212}
{'baseline-error': 0.0035, 'self-trained-error': 0.003, 'p': 0.40000000000000013, 'mu': 4, 'iter': 213}
{'baseline-error': 0.002, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 214}
{'baseline-error': 0.001, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 215}
{'baseline-error': 0.0035, 'self-trained-error': 0.0035, 'p': 0.40000000000000013, 'mu': 4, 'iter': 216}
{'baseline-error': 0.0055, 'self-trained-error': 0.0035, 'p': 0.40000000000000013, 'mu': 4, 'iter': 217}
{'baseline-error': 0.004, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 218}
{'baseline-error': 0.0025, 'self-trained-error': 0.0015, 'p': 0.40000000000000013, 'mu': 4, 'iter': 219}
{'baseline-error': 0.0045, 'self-trained-error': 0.004, 'p': 0.40000000000000013, 'mu': 4, 'iter': 220}
{'baseline-error': 0.0035, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 221}
{'baseline-error': 0.0045, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 222}
{'baseline-error': 0.005, 'self-trained-error': 0.006, 'p': 0.40000000000000013, 'mu': 4, 'iter': 223}
{'baseline-error': 0.007, 'self-trained-error': 0.005, 'p': 0.40000000000000013, 'mu': 4, 'iter': 224}
{'baseline-error': 0.0055, 'self-trained-error': 0.004, 'p': 0.40000000000000013, 'mu': 4, 'iter': 225}
{'baseline-error': 0.003, 'self-trained-error': 0.003, 'p': 0.40000000000000013, 'mu': 4, 'iter': 226}
{'baseline-error': 0.0025, 'self-trained-error': 0.0035, 'p': 0.40000000000000013, 'mu': 4, 'iter': 227}
{'baseline-error': 0.002, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 228}
{'baseline-error': 0.003, 'self-trained-error': 0.0035, 'p': 0.40000000000000013, 'mu': 4, 'iter': 229}
{'baseline-error': 0.0005, 'self-trained-error': 0.001, 'p': 0.40000000000000013, 'mu': 4, 'iter': 230}
{'baseline-error': 0.005, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 231}
{'baseline-error': 0.001, 'self-trained-error': 0.001, 'p': 0.40000000000000013, 'mu': 4, 'iter': 232}
{'baseline-error': 0.003, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 233}
{'baseline-error': 0.003, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 234}
{'baseline-error': 0.002, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 235}
{'baseline-error': 0.0025, 'self-trained-error': 0.0045, 'p': 0.40000000000000013, 'mu': 4, 'iter': 236}
{'baseline-error': 0.004, 'self-trained-error': 0.0045, 'p': 0.40000000000000013, 'mu': 4, 'iter': 237}
{'baseline-error': 0.002, 'self-trained-error': 0.003, 'p': 0.40000000000000013, 'mu': 4, 'iter': 238}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.40000000000000013, 'mu': 4, 'iter': 239}
{'baseline-error': 0.002, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 240}
{'baseline-error': 0.004, 'self-trained-error': 0.004, 'p': 0.40000000000000013, 'mu': 4, 'iter': 241}
{'baseline-error': 0.0035, 'self-trained-error': 0.004, 'p': 0.40000000000000013, 'mu': 4, 'iter': 242}
{'baseline-error': 0.004, 'self-trained-error': 0.0035, 'p': 0.40000000000000013, 'mu': 4, 'iter': 243}
{'baseline-error': 0.004, 'self-trained-error': 0.001, 'p': 0.40000000000000013, 'mu': 4, 'iter': 244}
{'baseline-error': 0.0035, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 245}
{'baseline-error': 0.003, 'self-trained-error': 0.003, 'p': 0.40000000000000013, 'mu': 4, 'iter': 246}
{'baseline-error': 0.0025, 'self-trained-error': 0.0025, 'p': 0.40000000000000013, 'mu': 4, 'iter': 247}
{'baseline-error': 0.0045, 'self-trained-error': 0.004, 'p': 0.40000000000000013, 'mu': 4, 'iter': 248}
{'baseline-error': 0.0045, 'self-trained-error': 0.002, 'p': 0.40000000000000013, 'mu': 4, 'iter': 249}
