{'baseline-error': 0.0245, 'self-trained-error': 0.024, 'p': 0.20000000000000004, 'mu': 3, 'iter': 250}
{'baseline-error': 0.0255, 'self-trained-error': 0.026, 'p': 0.20000000000000004, 'mu': 3, 'iter': 269}
{'baseline-error': 0.0205, 'self-trained-error': 0.0185, 'p': 0.20000000000000004, 'mu': 3, 'iter': 270}
{'baseline-error': 0.0195, 'self-trained-error': 0.0195, 'p': 0.20000000000000004, 'mu': 3, 'iter': 271}
{'baseline-error': 0.043, 'self-trained-error': 0.025, 'p': 0.20000000000000004, 'mu': 3, 'iter': 272}
{'baseline-error': 0.043, 'self-trained-error': 0.0335, 'p': 0.20000000000000004, 'mu': 3, 'iter': 273}
{'baseline-error': 0.0255, 'self-trained-error': 0.024, 'p': 0.20000000000000004, 'mu': 3, 'iter': 274}
{'baseline-error': 0.018, 'self-trained-error': 0.017, 'p': 0.20000000000000004, 'mu': 3, 'iter': 275}
{'baseline-error': 0.0245, 'self-trained-error': 0.0175, 'p': 0.20000000000000004, 'mu': 3, 'iter': 276}
{'baseline-error': 0.024, 'self-trained-error': 0.017, 'p': 0.20000000000000004, 'mu': 3, 'iter': 277}
{'baseline-error': 0.027, 'self-trained-error': 0.02, 'p': 0.20000000000000004, 'mu': 3, 'iter': 278}
{'baseline-error': 0.0385, 'self-trained-error': 0.0245, 'p': 0.20000000000000004, 'mu': 3, 'iter': 279}
{'baseline-error': 0.034, 'self-trained-error': 0.0205, 'p': 0.20000000000000004, 'mu': 3, 'iter': 280}
{'baseline-error': 0.0285, 'self-trained-error': 0.02, 'p': 0.20000000000000004, 'mu': 3, 'iter': 281}
{'baseline-error': 0.0205, 'self-trained-error': 0.0145, 'p': 0.20000000000000004, 'mu': 3, 'iter': 282}
{'baseline-error': 0.02, 'self-trained-error': 0.018, 'p': 0.20000000000000004, 'mu': 3, 'iter': 283}
{'baseline-error': 0.0295, 'self-trained-error': 0.0205, 'p': 0.20000000000000004, 'mu': 3, 'iter': 284}
{'baseline-error': 0.0315, 'self-trained-error': 0.0265, 'p': 0.20000000000000004, 'mu': 3, 'iter': 285}
{'baseline-error': 0.028, 'self-trained-error': 0.02, 'p': 0.20000000000000004, 'mu': 3, 'iter': 286}
{'baseline-error': 0.014, 'self-trained-error': 0.015, 'p': 0.20000000000000004, 'mu': 3, 'iter': 287}
{'baseline-error': 0.0285, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 288}
{'baseline-error': 0.036, 'self-trained-error': 0.018, 'p': 0.20000000000000004, 'mu': 3, 'iter': 289}
{'baseline-error': 0.022, 'self-trained-error': 0.024, 'p': 0.20000000000000004, 'mu': 3, 'iter': 290}
{'baseline-error': 0.0385, 'self-trained-error': 0.02, 'p': 0.20000000000000004, 'mu': 3, 'iter': 291}
{'baseline-error': 0.0355, 'self-trained-error': 0.0205, 'p': 0.20000000000000004, 'mu': 3, 'iter': 292}
{'baseline-error': 0.055, 'self-trained-error': 0.0235, 'p': 0.20000000000000004, 'mu': 3, 'iter': 293}
{'baseline-error': 0.019, 'self-trained-error': 0.019, 'p': 0.20000000000000004, 'mu': 3, 'iter': 294}
{'baseline-error': 0.015, 'self-trained-error': 0.0135, 'p': 0.20000000000000004, 'mu': 3, 'iter': 295}
{'baseline-error': 0.0235, 'self-trained-error': 0.016, 'p': 0.20000000000000004, 'mu': 3, 'iter': 296}
{'baseline-error': 0.0295, 'self-trained-error': 0.024, 'p': 0.20000000000000004, 'mu': 3, 'iter': 297}
{'baseline-error': 0.023, 'self-trained-error': 0.016, 'p': 0.20000000000000004, 'mu': 3, 'iter': 298}
{'baseline-error': 0.0405, 'self-trained-error': 0.035, 'p': 0.20000000000000004, 'mu': 3, 'iter': 299}
