{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 100}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 101}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 102}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 103}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 104}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 105}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 106}
{'baseline-error': 0.001, 'self-trained-error': 0.001, 'p': 0.3500000000000001, 'mu': 5, 'iter': 107}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 108}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 109}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 110}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 111}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 112}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 113}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 114}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 115}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 116}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 117}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 118}
{'baseline-error': 0.0, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 119}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 120}
{'baseline-error': 0.001, 'self-trained-error': 0.001, 'p': 0.3500000000000001, 'mu': 5, 'iter': 121}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 122}
{'baseline-error': 0.0005, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 123}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 124}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 125}
{'baseline-error': 0.0, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 126}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 127}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 128}
{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 129}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 130}
{'baseline-error': 0.0, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 131}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 132}
{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 133}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 134}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 135}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 136}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 137}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 138}
{'baseline-error': 0.0, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 139}
{'baseline-error': 0.001, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 140}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 141}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 142}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 143}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 144}
{'baseline-error': 0.001, 'self-trained-error': 0.001, 'p': 0.3500000000000001, 'mu': 5, 'iter': 145}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 146}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 147}
{'baseline-error': 0.0005, 'self-trained-error': 0.0005, 'p': 0.3500000000000001, 'mu': 5, 'iter': 148}
{'baseline-error': 0.0, 'self-trained-error': 0.0, 'p': 0.3500000000000001, 'mu': 5, 'iter': 149}
