{'baseline-error': 0.0955, 'self-trained-error': 0.0895, 'p': 0.15000000000000002, 'mu': 2, 'iter': 200}
{'baseline-error': 0.1915, 'self-trained-error': 0.1835, 'p': 0.15000000000000002, 'mu': 2, 'iter': 224}
{'baseline-error': 0.113, 'self-trained-error': 0.08, 'p': 0.15000000000000002, 'mu': 2, 'iter': 225}
{'baseline-error': 0.142, 'self-trained-error': 0.1395, 'p': 0.15000000000000002, 'mu': 2, 'iter': 226}
{'baseline-error': 0.1565, 'self-trained-error': 0.1525, 'p': 0.15000000000000002, 'mu': 2, 'iter': 227}
{'baseline-error': 0.1345, 'self-trained-error': 0.0975, 'p': 0.15000000000000002, 'mu': 2, 'iter': 228}
{'baseline-error': 0.1235, 'self-trained-error': 0.1075, 'p': 0.15000000000000002, 'mu': 2, 'iter': 229}
{'baseline-error': 0.161, 'self-trained-error': 0.151, 'p': 0.15000000000000002, 'mu': 2, 'iter': 230}
{'baseline-error': 0.163, 'self-trained-error': 0.1515, 'p': 0.15000000000000002, 'mu': 2, 'iter': 231}
{'baseline-error': 0.1565, 'self-trained-error': 0.138, 'p': 0.15000000000000002, 'mu': 2, 'iter': 232}
{'baseline-error': 0.141, 'self-trained-error': 0.115, 'p': 0.15000000000000002, 'mu': 2, 'iter': 233}
{'baseline-error': 0.114, 'self-trained-error': 0.114, 'p': 0.15000000000000002, 'mu': 2, 'iter': 234}
{'baseline-error': 0.119, 'self-trained-error': 0.113, 'p': 0.15000000000000002, 'mu': 2, 'iter': 235}
{'baseline-error': 0.114, 'self-trained-error': 0.089, 'p': 0.15000000000000002, 'mu': 2, 'iter': 236}
{'baseline-error': 0.1575, 'self-trained-error': 0.147, 'p': 0.15000000000000002, 'mu': 2, 'iter': 237}
{'baseline-error': 0.1755, 'self-trained-error': 0.159, 'p': 0.15000000000000002, 'mu': 2, 'iter': 238}
{'baseline-error': 0.1155, 'self-trained-error': 0.089, 'p': 0.15000000000000002, 'mu': 2, 'iter': 239}
{'baseline-error': 0.1155, 'self-trained-error': 0.0965, 'p': 0.15000000000000002, 'mu': 2, 'iter': 240}
{'baseline-error': 0.1325, 'self-trained-error': 0.0875, 'p': 0.15000000000000002, 'mu': 2, 'iter': 241}
{'baseline-error': 0.147, 'self-trained-error': 0.1375, 'p': 0.15000000000000002, 'mu': 2, 'iter': 242}
{'baseline-error': 0.1405, 'self-trained-error': 0.0915, 'p': 0.15000000000000002, 'mu': 2, 'iter': 243}
{'baseline-error': 0.154, 'self-trained-error': 0.1305, 'p': 0.15000000000000002, 'mu': 2, 'iter': 244}
{'baseline-error': 0.133, 'self-trained-error': 0.1185, 'p': 0.15000000000000002, 'mu': 2, 'iter': 245}
{'baseline-error': 0.1035, 'self-trained-error': 0.0965, 'p': 0.15000000000000002, 'mu': 2, 'iter': 246}
{'baseline-error': 0.114, 'self-trained-error': 0.1115, 'p': 0.15000000000000002, 'mu': 2, 'iter': 247}
{'baseline-error': 0.144, 'self-trained-error': 0.144, 'p': 0.15000000000000002, 'mu': 2, 'iter': 248}
{'baseline-error': 0.154, 'self-trained-error': 0.1225, 'p': 0.15000000000000002, 'mu': 2, 'iter': 249}
